,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf,imputed
0,DET-2019-08-09,2019-08-09,DET,H,KCR,5,5,0.2,1,3,0,0,1,0,0,0,0,0,0,2,3,3,0,99,500,0.323,77,0.139,0.046,0.004,0.036,0.085,0.004,0.011,0.018,0.229,0.006,100.0,0.323,691,0.139,0.046,0.004,0.036,0.085,0.004,0.011,0.018,0.229,0.006,100.0,1
1,DET-2019-08-10,2019-08-10,DET,H,KCR,6,4,1.0,2,1,1,0,0,2,0,2,0,0,0,1,1,0,0,0,600,0.323,77,0.139,0.046,0.004,0.036,0.085,0.004,0.011,0.018,0.229,0.006,100.0,0.323,691,0.139,0.046,0.004,0.036,0.085,0.004,0.011,0.018,0.229,0.006,100.0,1
2,DET-2019-09-01,2019-09-01,DET,H,MIN,9,8,1.2,2,3,0,0,0,0,0,2,1,0,0,2,4,3,0,21,900,0.323,77,0.139,0.046,0.004,0.036,0.085,0.004,0.011,0.018,0.229,0.006,100.0,0.323,691,0.139,0.046,0.004,0.036,0.085,0.004,0.011,0.018,0.229,0.006,100.0,1
3,KCR-2019-09-04,2019-09-04,DET,A,KCR,4,3,0.2,0,1,0,0,0,1,0,1,0,0,0,0,2,1,1,2,408,0.323,77,0.139,0.046,0.004,0.036,0.085,0.004,0.011,0.018,0.229,0.006,100.0,0.323,691,0.139,0.046,0.004,0.036,0.085,0.004,0.011,0.018,0.229,0.006,100.0,1
4,OAK-2019-09-06,2019-09-06,DET,A,OAK,2,2,0.2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,192,0.323,77,0.139,0.046,0.004,0.036,0.085,0.004,0.011,0.018,0.229,0.006,100.0,0.323,691,0.139,0.046,0.004,0.036,0.085,0.004,0.011,0.018,0.229,0.006,100.0,1
5,DET-2019-09-10,2019-09-10,DET,H,NYY,4,4,0.2,2,2,0,0,1,0,0,1,0,0,0,2,1,0,0,3,400,0.323,77,0.139,0.046,0.004,0.036,0.085,0.004,0.011,0.018,0.229,0.006,100.0,0.323,691,0.139,0.046,0.004,0.036,0.085,0.004,0.011,0.018,0.229,0.006,100.0,1
6,DET-2019-09-12,2019-09-12,DET,H,NYY,3,3,1.0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,0,1,300,0.405,20,0.25,0.0,0.0,0.05,0.05,0.0,0.05,0.0,0.25,0.0,95.0,0.323,691,0.139,0.046,0.004,0.036,0.085,0.004,0.011,0.018,0.229,0.006,100.0,1
7,DET-2019-09-14,2019-09-14,DET,H,BAL,1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,100,0.389,23,0.261,0.0,0.0,0.043,0.043,0.0,0.043,0.043,0.217,0.0,95.652,0.323,691,0.139,0.046,0.004,0.036,0.085,0.004,0.011,0.018,0.229,0.006,100.0,1
8,CLE-2019-09-17,2019-09-17,DET,A,CLE,8,7,2.1,0,0,0,0,0,1,0,4,0,0,0,0,3,1,0,2,800,0.373,24,0.25,0.0,0.0,0.042,0.042,0.0,0.042,0.042,0.208,0.0,95.833,0.323,691,0.139,0.046,0.004,0.036,0.085,0.004,0.011,0.018,0.229,0.006,100.0,1
9,DET-2019-09-20,2019-09-20,DET,H,CHW,5,5,1.0,0,2,0,0,0,0,0,1,0,0,0,2,2,1,0,2,500,0.299,32,0.188,0.0,0.0,0.031,0.062,0.0,0.031,0.031,0.281,0.0,96.875,0.377,43,0.186,0.023,0.0,0.047,0.093,0.0,0.023,0.023,0.256,0.0,97.674,0
10,DET-2019-09-22,2019-09-22,DET,H,CHW,6,6,1.2,0,1,0,0,0,0,0,3,0,0,0,2,1,0,0,1,600,0.284,28,0.179,0.0,0.0,0.036,0.071,0.0,0.0,0.036,0.286,0.0,96.429,0.374,48,0.208,0.021,0.0,0.042,0.083,0.0,0.021,0.021,0.25,0.0,97.917,0
